PostalCode,Neighbourhood,Latitude,Longitude,Distance,RestaurantType
M4K,"Riverdale, The Danforth West",43.6795571,-79.352188,3.9899227275244327,Sushi Restaurant
M4K,"Riverdale, The Danforth West",43.6795571,-79.352188,3.9899227275244327,Tea Room
M4K,"Riverdale, The Danforth West",43.6795571,-79.352188,3.9899227275244327,Sports Bar
M4K,"Riverdale, The Danforth West",43.6795571,-79.352188,3.9899227275244327,Restaurant
M4K,"Riverdale, The Danforth West",43.6795571,-79.352188,3.9899227275244327,Coffee Shop
M4K,"Riverdale, The Danforth West",43.6795571,-79.352188,3.9899227275244327,Burger Joint
M4K,"Riverdale, The Danforth West",43.6795571,-79.352188,3.9899227275244327,Italian Restaurant
M4K,"Riverdale, The Danforth West",43.6795571,-79.352188,3.9899227275244327,Mediterranean Restaurant
M4K,"Riverdale, The Danforth West",43.6795571,-79.352188,3.9899227275244327,Pizza Place
M4K,"Riverdale, The Danforth West",43.6795571,-79.352188,3.9899227275244327,Italian Restaurant
M4L,"India Bazaar, The Beaches West",43.6689985,-79.31557159999998,5.968902562848828,Fish & Chips Shop
M4L,"India Bazaar, The Beaches West",43.6689985,-79.31557159999998,5.968902562848828,Ice Cream Shop
M4L,"India Bazaar, The Beaches West",43.6689985,-79.31557159999998,5.968902562848828,Kebab Restaurant
M4L,"India Bazaar, The Beaches West",43.6689985,-79.31557159999998,5.968902562848828,Italian Restaurant
M4L,"India Bazaar, The Beaches West",43.6689985,-79.31557159999998,5.968902562848828,Coffee Shop
M4L,"India Bazaar, The Beaches West",43.6689985,-79.31557159999998,5.968902562848828,Indian Restaurant
M4L,"India Bazaar, The Beaches West",43.6689985,-79.31557159999998,5.968902562848828,Sushi Restaurant
M4L,"India Bazaar, The Beaches West",43.6689985,-79.31557159999998,5.968902562848828,Dessert Shop
M4L,"India Bazaar, The Beaches West",43.6689985,-79.31557159999998,5.968902562848828,Bakery
M4L,"India Bazaar, The Beaches West",43.6689985,-79.31557159999998,5.968902562848828,Burrito Place
M4L,"India Bazaar, The Beaches West",43.6689985,-79.31557159999998,5.968902562848828,Fast Food Restaurant
M4L,"India Bazaar, The Beaches West",43.6689985,-79.31557159999998,5.968902562848828,Middle Eastern Restaurant
M4L,"India Bazaar, The Beaches West",43.6689985,-79.31557159999998,5.968902562848828,Café
M4L,"India Bazaar, The Beaches West",43.6689985,-79.31557159999998,5.968902562848828,Pizza Place
M4L,"India Bazaar, The Beaches West",43.6689985,-79.31557159999998,5.968902562848828,Sandwich Place
M4L,"India Bazaar, The Beaches West",43.6689985,-79.31557159999998,5.968902562848828,Indian Restaurant
M4L,"India Bazaar, The Beaches West",43.6689985,-79.31557159999998,5.968902562848828,Steakhouse
M4L,"India Bazaar, The Beaches West",43.6689985,-79.31557159999998,5.968902562848828,Caribbean Restaurant
M4L,"India Bazaar, The Beaches West",43.6689985,-79.31557159999998,5.968902562848828,Sandwich Place
M4L,"India Bazaar, The Beaches West",43.6689985,-79.31557159999998,5.968902562848828,Pizza Place
M4L,"India Bazaar, The Beaches West",43.6689985,-79.31557159999998,5.968902562848828,American Restaurant
M4L,"India Bazaar, The Beaches West",43.6689985,-79.31557159999998,5.968902562848828,Burger Joint
M4M,Studio District,43.6595255,-79.340923,3.753846622440336,Ice Cream Shop
M4M,Studio District,43.6595255,-79.340923,3.753846622440336,Coffee Shop
M4M,Studio District,43.6595255,-79.340923,3.753846622440336,Café
M4M,Studio District,43.6595255,-79.340923,3.753846622440336,Sushi Restaurant
M4M,Studio District,43.6595255,-79.340923,3.753846622440336,Coffee Shop
M4M,Studio District,43.6595255,-79.340923,3.753846622440336,Sandwich Place
M4M,Studio District,43.6595255,-79.340923,3.753846622440336,Bakery
M4M,Studio District,43.6595255,-79.340923,3.753846622440336,Coffee Shop
M4M,Studio District,43.6595255,-79.340923,3.753846622440336,Fast Food Restaurant
M4M,Studio District,43.6595255,-79.340923,3.753846622440336,Seafood Restaurant
M4M,Studio District,43.6595255,-79.340923,3.753846622440336,Diner
M4M,Studio District,43.6595255,-79.340923,3.753846622440336,Coffee Shop
M4M,Studio District,43.6595255,-79.340923,3.753846622440336,Italian Restaurant
M4M,Studio District,43.6595255,-79.340923,3.753846622440336,Seafood Restaurant
M4M,Studio District,43.6595255,-79.340923,3.753846622440336,Café
M4M,Studio District,43.6595255,-79.340923,3.753846622440336,BBQ Joint
M4M,Studio District,43.6595255,-79.340923,3.753846622440336,Thai Restaurant
M4M,Studio District,43.6595255,-79.340923,3.753846622440336,Breakfast Spot
M4M,Studio District,43.6595255,-79.340923,3.753846622440336,Restaurant
M4M,Studio District,43.6595255,-79.340923,3.753846622440336,Chinese Restaurant
M4M,Studio District,43.6595255,-79.340923,3.753846622440336,Restaurant
M4M,Studio District,43.6595255,-79.340923,3.753846622440336,Coffee Shop
M4M,Studio District,43.6595255,-79.340923,3.753846622440336,Bakery
M4M,Studio District,43.6595255,-79.340923,3.753846622440336,Breakfast Spot
M4M,Studio District,43.6595255,-79.340923,3.753846622440336,Bakery
M4M,Studio District,43.6595255,-79.340923,3.753846622440336,American Restaurant
M4M,Studio District,43.6595255,-79.340923,3.753846622440336,Latin American Restaurant
M4M,Studio District,43.6595255,-79.340923,3.753846622440336,Cupcake Shop
M4M,Studio District,43.6595255,-79.340923,3.753846622440336,Gastropub
M4M,Studio District,43.6595255,-79.340923,3.753846622440336,Diner
M4M,Studio District,43.6595255,-79.340923,3.753846622440336,Diner
M4M,Studio District,43.6595255,-79.340923,3.753846622440336,Café
M4M,Studio District,43.6595255,-79.340923,3.753846622440336,Restaurant
M4M,Studio District,43.6595255,-79.340923,3.753846622440336,Café
M4M,Studio District,43.6595255,-79.340923,3.753846622440336,Gastropub
M4M,Studio District,43.6595255,-79.340923,3.753846622440336,Ice Cream Shop
M4M,Studio District,43.6595255,-79.340923,3.753846622440336,Italian Restaurant
M4M,Studio District,43.6595255,-79.340923,3.753846622440336,Comfort Food Restaurant
M4M,Studio District,43.6595255,-79.340923,3.753846622440336,Mexican Restaurant
M4M,Studio District,43.6595255,-79.340923,3.753846622440336,Italian Restaurant
M4M,Studio District,43.6595255,-79.340923,3.753846622440336,Pizza Place
M4M,Studio District,43.6595255,-79.340923,3.753846622440336,Restaurant
M4M,Studio District,43.6595255,-79.340923,3.753846622440336,Italian Restaurant
M4N,Lawrence Park,43.7280205,-79.3887901,8.221358048535164,No Restaurants
M4P,Davisville North,43.7127511,-79.3901975,6.529863188623335,Breakfast Spot
M4P,Davisville North,43.7127511,-79.3901975,6.529863188623335,Restaurant
M4P,Davisville North,43.7127511,-79.3901975,6.529863188623335,Tea Room
M4R,North Toronto West,43.7153834,-79.40567840000001,6.975971661781471,Sushi Restaurant
M4S,Davisville,43.7043244,-79.3887901,5.591549865754649,Coffee Shop
M4S,Davisville,43.7043244,-79.3887901,5.591549865754649,French Restaurant
M4S,Davisville,43.7043244,-79.3887901,5.591549865754649,Café
M4S,Davisville,43.7043244,-79.3887901,5.591549865754649,Italian Restaurant
M4S,Davisville,43.7043244,-79.3887901,5.591549865754649,Dessert Shop
M4S,Davisville,43.7043244,-79.3887901,5.591549865754649,Japanese Restaurant
M4S,Davisville,43.7043244,-79.3887901,5.591549865754649,Coffee Shop
M4S,Davisville,43.7043244,-79.3887901,5.591549865754649,Coffee Shop
M4S,Davisville,43.7043244,-79.3887901,5.591549865754649,Italian Restaurant
M4S,Davisville,43.7043244,-79.3887901,5.591549865754649,Seafood Restaurant
M4S,Davisville,43.7043244,-79.3887901,5.591549865754649,Dessert Shop
M4S,Davisville,43.7043244,-79.3887901,5.591549865754649,Café
M4S,Davisville,43.7043244,-79.3887901,5.591549865754649,Coffee Shop
M4S,Davisville,43.7043244,-79.3887901,5.591549865754649,Sushi Restaurant
M4S,Davisville,43.7043244,-79.3887901,5.591549865754649,Café
M4S,Davisville,43.7043244,-79.3887901,5.591549865754649,Indian Restaurant
M4S,Davisville,43.7043244,-79.3887901,5.591549865754649,Pizza Place
M4S,Davisville,43.7043244,-79.3887901,5.591549865754649,Dessert Shop
M4S,Davisville,43.7043244,-79.3887901,5.591549865754649,Coffee Shop
M4S,Davisville,43.7043244,-79.3887901,5.591549865754649,New American Restaurant
M4S,Davisville,43.7043244,-79.3887901,5.591549865754649,Pizza Place
M4S,Davisville,43.7043244,-79.3887901,5.591549865754649,American Restaurant
M4S,Davisville,43.7043244,-79.3887901,5.591549865754649,Bakery
M4S,Davisville,43.7043244,-79.3887901,5.591549865754649,Food Truck
M4S,Davisville,43.7043244,-79.3887901,5.591549865754649,French Restaurant
M4S,Davisville,43.7043244,-79.3887901,5.591549865754649,Italian Restaurant
M4S,Davisville,43.7043244,-79.3887901,5.591549865754649,French Restaurant
M4S,Davisville,43.7043244,-79.3887901,5.591549865754649,Pizza Place
M4S,Davisville,43.7043244,-79.3887901,5.591549865754649,Dessert Shop
M4S,Davisville,43.7043244,-79.3887901,5.591549865754649,Pizza Place
M4S,Davisville,43.7043244,-79.3887901,5.591549865754649,Dessert Shop
M4S,Davisville,43.7043244,-79.3887901,5.591549865754649,Burger Joint
M4S,Davisville,43.7043244,-79.3887901,5.591549865754649,Wings Joint
M4S,Davisville,43.7043244,-79.3887901,5.591549865754649,Café
M4S,Davisville,43.7043244,-79.3887901,5.591549865754649,Italian Restaurant
M4S,Davisville,43.7043244,-79.3887901,5.591549865754649,Brazilian Restaurant
M4S,Davisville,43.7043244,-79.3887901,5.591549865754649,Greek Restaurant
M4S,Davisville,43.7043244,-79.3887901,5.591549865754649,Thai Restaurant
M4S,Davisville,43.7043244,-79.3887901,5.591549865754649,Vegetarian / Vegan Restaurant
M4S,Davisville,43.7043244,-79.3887901,5.591549865754649,Diner
M4S,Davisville,43.7043244,-79.3887901,5.591549865754649,American Restaurant
M4S,Davisville,43.7043244,-79.3887901,5.591549865754649,Restaurant
M4S,Davisville,43.7043244,-79.3887901,5.591549865754649,Wings Joint
M4S,Davisville,43.7043244,-79.3887901,5.591549865754649,Thai Restaurant
M4S,Davisville,43.7043244,-79.3887901,5.591549865754649,Pizza Place
M4S,Davisville,43.7043244,-79.3887901,5.591549865754649,Pizza Place
M4S,Davisville,43.7043244,-79.3887901,5.591549865754649,Café
M4S,Davisville,43.7043244,-79.3887901,5.591549865754649,Sandwich Place
M4S,Davisville,43.7043244,-79.3887901,5.591549865754649,Italian Restaurant
M4T,"Moore Park, Summerhill East",43.6895743,-79.38315990000001,3.966091632180427,Hot Dog Joint
M4T,"Moore Park, Summerhill East",43.6895743,-79.38315990000001,3.966091632180427,Restaurant
M4V,"Deer Park, Forest Hill SE, Rathnelly, South Hill, Summerhill West",43.68641229999999,-79.4000493,3.745530930183414,Coffee Shop
M4V,"Deer Park, Forest Hill SE, Rathnelly, South Hill, Summerhill West",43.68641229999999,-79.4000493,3.745530930183414,Diner
M4V,"Deer Park, Forest Hill SE, Rathnelly, South Hill, Summerhill West",43.68641229999999,-79.4000493,3.745530930183414,Café
M4V,"Deer Park, Forest Hill SE, Rathnelly, South Hill, Summerhill West",43.68641229999999,-79.4000493,3.745530930183414,Diner
M4V,"Deer Park, Forest Hill SE, Rathnelly, South Hill, Summerhill West",43.68641229999999,-79.4000493,3.745530930183414,Café
M4V,"Deer Park, Forest Hill SE, Rathnelly, South Hill, Summerhill West",43.68641229999999,-79.4000493,3.745530930183414,Afghan Restaurant
M4V,"Deer Park, Forest Hill SE, Rathnelly, South Hill, Summerhill West",43.68641229999999,-79.4000493,3.745530930183414,Coffee Shop
M4V,"Deer Park, Forest Hill SE, Rathnelly, South Hill, Summerhill West",43.68641229999999,-79.4000493,3.745530930183414,Steakhouse
M4V,"Deer Park, Forest Hill SE, Rathnelly, South Hill, Summerhill West",43.68641229999999,-79.4000493,3.745530930183414,Italian Restaurant
M4V,"Deer Park, Forest Hill SE, Rathnelly, South Hill, Summerhill West",43.68641229999999,-79.4000493,3.745530930183414,Chinese Restaurant
M4W,Rosedale,43.6795626,-79.37752940000001,2.9451377311008353,No Restaurants
M4X,"Cabbagetown, St. James Town",43.667967,-79.3676753,2.2040451221407413,Italian Restaurant
M4X,"Cabbagetown, St. James Town",43.667967,-79.3676753,2.2040451221407413,Pizza Place
M4X,"Cabbagetown, St. James Town",43.667967,-79.3676753,2.2040451221407413,Coffee Shop
M4X,"Cabbagetown, St. James Town",43.667967,-79.3676753,2.2040451221407413,Chinese Restaurant
M4X,"Cabbagetown, St. James Town",43.667967,-79.3676753,2.2040451221407413,Indian Restaurant
M4X,"Cabbagetown, St. James Town",43.667967,-79.3676753,2.2040451221407413,Diner
M4X,"Cabbagetown, St. James Town",43.667967,-79.3676753,2.2040451221407413,Ramen Restaurant
M4X,"Cabbagetown, St. James Town",43.667967,-79.3676753,2.2040451221407413,Bakery
M4X,"Cabbagetown, St. James Town",43.667967,-79.3676753,2.2040451221407413,Bakery
M4X,"Cabbagetown, St. James Town",43.667967,-79.3676753,2.2040451221407413,Ice Cream Shop
M4X,"Cabbagetown, St. James Town",43.667967,-79.3676753,2.2040451221407413,Sri Lankan Restaurant
M4X,"Cabbagetown, St. James Town",43.667967,-79.3676753,2.2040451221407413,Café
M4X,"Cabbagetown, St. James Town",43.667967,-79.3676753,2.2040451221407413,Vietnamese Restaurant
M4X,"Cabbagetown, St. James Town",43.667967,-79.3676753,2.2040451221407413,Restaurant
M4X,"Cabbagetown, St. James Town",43.667967,-79.3676753,2.2040451221407413,Restaurant
M4X,"Cabbagetown, St. James Town",43.667967,-79.3676753,2.2040451221407413,Ethiopian Restaurant
M4X,"Cabbagetown, St. James Town",43.667967,-79.3676753,2.2040451221407413,Coffee Shop
M4X,"Cabbagetown, St. James Town",43.667967,-79.3676753,2.2040451221407413,Café
M4X,"Cabbagetown, St. James Town",43.667967,-79.3676753,2.2040451221407413,Pizza Place
M4X,"Cabbagetown, St. James Town",43.667967,-79.3676753,2.2040451221407413,Café
M4X,"Cabbagetown, St. James Town",43.667967,-79.3676753,2.2040451221407413,Pizza Place
M4X,"Cabbagetown, St. James Town",43.667967,-79.3676753,2.2040451221407413,Sandwich Place
M4X,"Cabbagetown, St. James Town",43.667967,-79.3676753,2.2040451221407413,Breakfast Spot
M4X,"Cabbagetown, St. James Town",43.667967,-79.3676753,2.2040451221407413,BBQ Joint
M4X,"Cabbagetown, St. James Town",43.667967,-79.3676753,2.2040451221407413,Coffee Shop
M4X,"Cabbagetown, St. James Town",43.667967,-79.3676753,2.2040451221407413,Coffee Shop
M4X,"Cabbagetown, St. James Town",43.667967,-79.3676753,2.2040451221407413,Indian Restaurant
M4X,"Cabbagetown, St. James Town",43.667967,-79.3676753,2.2040451221407413,Coffee Shop
M4X,"Cabbagetown, St. James Town",43.667967,-79.3676753,2.2040451221407413,Café
M4X,"Cabbagetown, St. James Town",43.667967,-79.3676753,2.2040451221407413,Café
M4X,"Cabbagetown, St. James Town",43.667967,-79.3676753,2.2040451221407413,Vegetarian / Vegan Restaurant
M4X,"Cabbagetown, St. James Town",43.667967,-79.3676753,2.2040451221407413,Thai Restaurant
M4X,"Cabbagetown, St. James Town",43.667967,-79.3676753,2.2040451221407413,Bistro
M4X,"Cabbagetown, St. James Town",43.667967,-79.3676753,2.2040451221407413,American Restaurant
M4X,"Cabbagetown, St. James Town",43.667967,-79.3676753,2.2040451221407413,Restaurant
M4X,"Cabbagetown, St. James Town",43.667967,-79.3676753,2.2040451221407413,Pizza Place
M4X,"Cabbagetown, St. James Town",43.667967,-79.3676753,2.2040451221407413,Café
M4X,"Cabbagetown, St. James Town",43.667967,-79.3676753,2.2040451221407413,Ice Cream Shop
M4X,"Cabbagetown, St. James Town",43.667967,-79.3676753,2.2040451221407413,Italian Restaurant
M4X,"Cabbagetown, St. James Town",43.667967,-79.3676753,2.2040451221407413,Sandwich Place
M4X,"Cabbagetown, St. James Town",43.667967,-79.3676753,2.2040451221407413,Japanese Restaurant
M4X,"Cabbagetown, St. James Town",43.667967,-79.3676753,2.2040451221407413,Sushi Restaurant
M4X,"Cabbagetown, St. James Town",43.667967,-79.3676753,2.2040451221407413,Deli / Bodega
M4X,"Cabbagetown, St. James Town",43.667967,-79.3676753,2.2040451221407413,Butcher
M4Y,Church and Wellesley,43.6658599,-79.38315990000001,1.3596667249181087,Coffee Shop
M4Y,Church and Wellesley,43.6658599,-79.38315990000001,1.3596667249181087,Fast Food Restaurant
M4Y,Church and Wellesley,43.6658599,-79.38315990000001,1.3596667249181087,Bookstore
M4Y,Church and Wellesley,43.6658599,-79.38315990000001,1.3596667249181087,Theme Restaurant
M4Y,Church and Wellesley,43.6658599,-79.38315990000001,1.3596667249181087,Coffee Shop
M4Y,Church and Wellesley,43.6658599,-79.38315990000001,1.3596667249181087,Bubble Tea Shop
M4Y,Church and Wellesley,43.6658599,-79.38315990000001,1.3596667249181087,Coffee Shop
M4Y,Church and Wellesley,43.6658599,-79.38315990000001,1.3596667249181087,Salad Place
M4Y,Church and Wellesley,43.6658599,-79.38315990000001,1.3596667249181087,Breakfast Spot
M4Y,Church and Wellesley,43.6658599,-79.38315990000001,1.3596667249181087,Mexican Restaurant
M4Y,Church and Wellesley,43.6658599,-79.38315990000001,1.3596667249181087,Halal Restaurant
M4Y,Church and Wellesley,43.6658599,-79.38315990000001,1.3596667249181087,Ice Cream Shop
M4Y,Church and Wellesley,43.6658599,-79.38315990000001,1.3596667249181087,Coffee Shop
M4Y,Church and Wellesley,43.6658599,-79.38315990000001,1.3596667249181087,Pizza Place
M4Y,Church and Wellesley,43.6658599,-79.38315990000001,1.3596667249181087,Chinese Restaurant
M4Y,Church and Wellesley,43.6658599,-79.38315990000001,1.3596667249181087,Turkish Restaurant
M4Y,Church and Wellesley,43.6658599,-79.38315990000001,1.3596667249181087,Fried Chicken Joint
M4Y,Church and Wellesley,43.6658599,-79.38315990000001,1.3596667249181087,Sushi Restaurant
M4Y,Church and Wellesley,43.6658599,-79.38315990000001,1.3596667249181087,Japanese Restaurant
M4Y,Church and Wellesley,43.6658599,-79.38315990000001,1.3596667249181087,Middle Eastern Restaurant
M4Y,Church and Wellesley,43.6658599,-79.38315990000001,1.3596667249181087,Gastropub
M4Y,Church and Wellesley,43.6658599,-79.38315990000001,1.3596667249181087,Vietnamese Restaurant
M4Y,Church and Wellesley,43.6658599,-79.38315990000001,1.3596667249181087,Coffee Shop
M4Y,Church and Wellesley,43.6658599,-79.38315990000001,1.3596667249181087,Fast Food Restaurant
M4Y,Church and Wellesley,43.6658599,-79.38315990000001,1.3596667249181087,Italian Restaurant
M4Y,Church and Wellesley,43.6658599,-79.38315990000001,1.3596667249181087,Coffee Shop
M4Y,Church and Wellesley,43.6658599,-79.38315990000001,1.3596667249181087,Bubble Tea Shop
M4Y,Church and Wellesley,43.6658599,-79.38315990000001,1.3596667249181087,Middle Eastern Restaurant
M4Y,Church and Wellesley,43.6658599,-79.38315990000001,1.3596667249181087,Coffee Shop
M4Y,Church and Wellesley,43.6658599,-79.38315990000001,1.3596667249181087,Gay Bar
M4Y,Church and Wellesley,43.6658599,-79.38315990000001,1.3596667249181087,Ramen Restaurant
M4Y,Church and Wellesley,43.6658599,-79.38315990000001,1.3596667249181087,Indian Restaurant
M4Y,Church and Wellesley,43.6658599,-79.38315990000001,1.3596667249181087,Ramen Restaurant
M4Y,Church and Wellesley,43.6658599,-79.38315990000001,1.3596667249181087,Coffee Shop
M4Y,Church and Wellesley,43.6658599,-79.38315990000001,1.3596667249181087,Coffee Shop
M4Y,Church and Wellesley,43.6658599,-79.38315990000001,1.3596667249181087,Fast Food Restaurant
M4Y,Church and Wellesley,43.6658599,-79.38315990000001,1.3596667249181087,Burrito Place
M4Y,Church and Wellesley,43.6658599,-79.38315990000001,1.3596667249181087,Bubble Tea Shop
M4Y,Church and Wellesley,43.6658599,-79.38315990000001,1.3596667249181087,Café
M4Y,Church and Wellesley,43.6658599,-79.38315990000001,1.3596667249181087,Wings Joint
M4Y,Church and Wellesley,43.6658599,-79.38315990000001,1.3596667249181087,Ethiopian Restaurant
M4Y,Church and Wellesley,43.6658599,-79.38315990000001,1.3596667249181087,Restaurant
M4Y,Church and Wellesley,43.6658599,-79.38315990000001,1.3596667249181087,Sushi Restaurant
M4Y,Church and Wellesley,43.6658599,-79.38315990000001,1.3596667249181087,Creperie
M4Y,Church and Wellesley,43.6658599,-79.38315990000001,1.3596667249181087,Pizza Place
M4Y,Church and Wellesley,43.6658599,-79.38315990000001,1.3596667249181087,Restaurant
M4Y,Church and Wellesley,43.6658599,-79.38315990000001,1.3596667249181087,Ramen Restaurant
M4Y,Church and Wellesley,43.6658599,-79.38315990000001,1.3596667249181087,Seafood Restaurant
M4Y,Church and Wellesley,43.6658599,-79.38315990000001,1.3596667249181087,Asian Restaurant
M4Y,Church and Wellesley,43.6658599,-79.38315990000001,1.3596667249181087,Sushi Restaurant
M5A,"Harbourfront, Regent Park",43.6542599,-79.3606359,2.125943452843515,Coffee Shop
M5A,"Harbourfront, Regent Park",43.6542599,-79.3606359,2.125943452843515,Breakfast Spot
M5A,"Harbourfront, Regent Park",43.6542599,-79.3606359,2.125943452843515,Coffee Shop
M5A,"Harbourfront, Regent Park",43.6542599,-79.3606359,2.125943452843515,Sandwich Place
M5A,"Harbourfront, Regent Park",43.6542599,-79.3606359,2.125943452843515,Bakery
M5A,"Harbourfront, Regent Park",43.6542599,-79.3606359,2.125943452843515,Mediterranean Restaurant
M5A,"Harbourfront, Regent Park",43.6542599,-79.3606359,2.125943452843515,Café
M5A,"Harbourfront, Regent Park",43.6542599,-79.3606359,2.125943452843515,Italian Restaurant
M5A,"Harbourfront, Regent Park",43.6542599,-79.3606359,2.125943452843515,Gastropub
M5A,"Harbourfront, Regent Park",43.6542599,-79.3606359,2.125943452843515,Breakfast Spot
M5A,"Harbourfront, Regent Park",43.6542599,-79.3606359,2.125943452843515,BBQ Joint
M5A,"Harbourfront, Regent Park",43.6542599,-79.3606359,2.125943452843515,Food Truck
M5A,"Harbourfront, Regent Park",43.6542599,-79.3606359,2.125943452843515,Coffee Shop
M5A,"Harbourfront, Regent Park",43.6542599,-79.3606359,2.125943452843515,Coffee Shop
M5A,"Harbourfront, Regent Park",43.6542599,-79.3606359,2.125943452843515,Italian Restaurant
M5A,"Harbourfront, Regent Park",43.6542599,-79.3606359,2.125943452843515,Food
M5A,"Harbourfront, Regent Park",43.6542599,-79.3606359,2.125943452843515,Ethiopian Restaurant
M5A,"Harbourfront, Regent Park",43.6542599,-79.3606359,2.125943452843515,Food Truck
M5A,"Harbourfront, Regent Park",43.6542599,-79.3606359,2.125943452843515,Food Truck
M5A,"Harbourfront, Regent Park",43.6542599,-79.3606359,2.125943452843515,Coffee Shop
M5A,"Harbourfront, Regent Park",43.6542599,-79.3606359,2.125943452843515,Bistro
M5A,"Harbourfront, Regent Park",43.6542599,-79.3606359,2.125943452843515,Deli / Bodega
M5A,"Harbourfront, Regent Park",43.6542599,-79.3606359,2.125943452843515,African Restaurant
M5A,"Harbourfront, Regent Park",43.6542599,-79.3606359,2.125943452843515,Bakery
M5A,"Harbourfront, Regent Park",43.6542599,-79.3606359,2.125943452843515,Sushi Restaurant
M5A,"Harbourfront, Regent Park",43.6542599,-79.3606359,2.125943452843515,Sushi Restaurant
M5A,"Harbourfront, Regent Park",43.6542599,-79.3606359,2.125943452843515,Coffee Shop
M5A,"Harbourfront, Regent Park",43.6542599,-79.3606359,2.125943452843515,Restaurant
M5A,"Harbourfront, Regent Park",43.6542599,-79.3606359,2.125943452843515,Pizza Place
M5A,"Harbourfront, Regent Park",43.6542599,-79.3606359,2.125943452843515,Burger Joint
M5A,"Harbourfront, Regent Park",43.6542599,-79.3606359,2.125943452843515,Pizza Place
M5A,"Harbourfront, Regent Park",43.6542599,-79.3606359,2.125943452843515,Caribbean Restaurant
M5A,"Harbourfront, Regent Park",43.6542599,-79.3606359,2.125943452843515,Breakfast Spot
M5A,"Harbourfront, Regent Park",43.6542599,-79.3606359,2.125943452843515,Ethiopian Restaurant
M5A,"Harbourfront, Regent Park",43.6542599,-79.3606359,2.125943452843515,Tea Room
M5A,"Harbourfront, Regent Park",43.6542599,-79.3606359,2.125943452843515,Ethiopian Restaurant
M5A,"Harbourfront, Regent Park",43.6542599,-79.3606359,2.125943452843515,Ethiopian Restaurant
M5A,"Harbourfront, Regent Park",43.6542599,-79.3606359,2.125943452843515,Sandwich Place
M5A,"Harbourfront, Regent Park",43.6542599,-79.3606359,2.125943452843515,Ethiopian Restaurant
M5A,"Harbourfront, Regent Park",43.6542599,-79.3606359,2.125943452843515,Greek Restaurant
M5A,"Harbourfront, Regent Park",43.6542599,-79.3606359,2.125943452843515,Pizza Place
M5A,"Harbourfront, Regent Park",43.6542599,-79.3606359,2.125943452843515,Pizza Place
M5A,"Harbourfront, Regent Park",43.6542599,-79.3606359,2.125943452843515,Chinese Restaurant
M5A,"Harbourfront, Regent Park",43.6542599,-79.3606359,2.125943452843515,Thai Restaurant
M5A,"Harbourfront, Regent Park",43.6542599,-79.3606359,2.125943452843515,Pub
M5A,"Harbourfront, Regent Park",43.6542599,-79.3606359,2.125943452843515,Café
M5B,"Garden District, Ryerson",43.6571618,-79.37893709999999,0.7508504557686148,Coffee Shop
M5B,"Garden District, Ryerson",43.6571618,-79.37893709999999,0.7508504557686148,Coffee Shop
M5B,"Garden District, Ryerson",43.6571618,-79.37893709999999,0.7508504557686148,Coffee Shop
M5B,"Garden District, Ryerson",43.6571618,-79.37893709999999,0.7508504557686148,Diner
M5B,"Garden District, Ryerson",43.6571618,-79.37893709999999,0.7508504557686148,Convenience Store
M5B,"Garden District, Ryerson",43.6571618,-79.37893709999999,0.7508504557686148,Bakery
M5B,"Garden District, Ryerson",43.6571618,-79.37893709999999,0.7508504557686148,Mexican Restaurant
M5B,"Garden District, Ryerson",43.6571618,-79.37893709999999,0.7508504557686148,Restaurant
M5B,"Garden District, Ryerson",43.6571618,-79.37893709999999,0.7508504557686148,Fast Food Restaurant
M5B,"Garden District, Ryerson",43.6571618,-79.37893709999999,0.7508504557686148,Bubble Tea Shop
M5B,"Garden District, Ryerson",43.6571618,-79.37893709999999,0.7508504557686148,Bagel Shop
M5B,"Garden District, Ryerson",43.6571618,-79.37893709999999,0.7508504557686148,Ice Cream Shop
M5B,"Garden District, Ryerson",43.6571618,-79.37893709999999,0.7508504557686148,Coffee Shop
M5B,"Garden District, Ryerson",43.6571618,-79.37893709999999,0.7508504557686148,Ramen Restaurant
M5B,"Garden District, Ryerson",43.6571618,-79.37893709999999,0.7508504557686148,Burger Joint
M5B,"Garden District, Ryerson",43.6571618,-79.37893709999999,0.7508504557686148,Food Court
M5B,"Garden District, Ryerson",43.6571618,-79.37893709999999,0.7508504557686148,Thai Restaurant
M5B,"Garden District, Ryerson",43.6571618,-79.37893709999999,0.7508504557686148,Grocery Store
M5B,"Garden District, Ryerson",43.6571618,-79.37893709999999,0.7508504557686148,Pizza Place
M5B,"Garden District, Ryerson",43.6571618,-79.37893709999999,0.7508504557686148,Fried Chicken Joint
M5B,"Garden District, Ryerson",43.6571618,-79.37893709999999,0.7508504557686148,Café
M5B,"Garden District, Ryerson",43.6571618,-79.37893709999999,0.7508504557686148,Middle Eastern Restaurant
M5B,"Garden District, Ryerson",43.6571618,-79.37893709999999,0.7508504557686148,Fast Food Restaurant
M5B,"Garden District, Ryerson",43.6571618,-79.37893709999999,0.7508504557686148,Middle Eastern Restaurant
M5B,"Garden District, Ryerson",43.6571618,-79.37893709999999,0.7508504557686148,Coffee Shop
M5B,"Garden District, Ryerson",43.6571618,-79.37893709999999,0.7508504557686148,Restaurant
M5B,"Garden District, Ryerson",43.6571618,-79.37893709999999,0.7508504557686148,Coffee Shop
M5B,"Garden District, Ryerson",43.6571618,-79.37893709999999,0.7508504557686148,Food Court
